0.275531	1.061575	bite
1.918783	2.771033	bite
3.760368	4.300223	bite
5.270496	6.025497	bite
6.249837	7.042280	bite
7.378695	8.066476	bite
8.245897	9.090672	chew
10.286813	11.118408	chew
11.215594	12.125879	chewbite
12.377996	13.135123	chew
14.047181	15.047181	chew
16.319849	17.172099	bite
17.238660	18.037772	chew
18.599992	19.440000	chew
19.640000	20.480000	chew
20.658014	21.538014	chew
21.880000	22.760000	chew
22.920000	23.880000	chew
23.960000	24.920000	chew
27.466388	28.600000	chewbite
28.680000	29.544418	chew
31.130289	31.945846	bite
32.183669	32.863974	bite
44.100223	44.882600	chew
45.861618	46.777148	chew
50.170639	51.172407	chew
