0.436949	1.076949	bite
1.316972	2.076972	bite
2.360641	3.160914	bite
3.880000	4.480000	chewbite
4.741371	5.301371	chewbite
5.552579	6.352579	chewbite
6.640000	7.360000	chewbite
7.480000	8.200000	chew
8.280000	8.920000	chewbite
9.120000	9.800000	chewbite
9.960000	10.640000	chewbite
10.960000	11.600000	chewbite
11.760000	12.400000	chewbite
12.640000	13.208294	chew
13.384932	13.984932	chewbite
14.280000	14.840000	chewbite
15.080000	15.640000	chewbite
16.000000	16.480000	chewbite
16.916484	17.447965	chew
17.760000	18.240000	chewbite
18.760000	19.520000	chewbite
19.720000	20.400000	chewbite
20.608879	21.248879	chewbite
21.406101	22.112411	chewbite
22.336193	23.120000	chewbite
23.320000	24.080000	chewbite
24.270523	25.070523	chewbite
25.280000	25.960000	chew
26.040000	26.800000	chewbite
27.000000	27.640000	chewbite
27.720000	28.399273	chew
28.483191	29.243191	chew
29.462235	30.142235	chewbite
30.329389	31.049389	chew
31.200000	31.800000	chewbite
32.644867	33.204867	chewbite
33.539255	34.055540	chewbite
34.525292	35.062657	chewbite
35.494600	35.771865	chew
36.321613	36.603657	chew
36.979896	37.469418	chewbite
37.826069	38.222799	chew
38.497414	39.392540	chewbite
39.637301	40.221452	chew
40.542721	41.102721	chewbite
41.336642	41.851491	chew
42.118051	42.742270	chew
43.132914	43.784252	chewbite
44.591735	45.151044	chewbite
45.390065	45.935032	chewbite
46.088155	46.672432	chewbite
46.921681	47.441681	chewbite
47.658470	48.284867	chew
48.404867	49.084867	chew
49.164867	50.004867	chew
50.084867	50.844867	chewbite
50.964867	51.604867	chewbite
51.684867	52.404867	chew
52.564867	53.404867	bite
54.791506	55.564867	chew
55.644867	56.444867	chew
57.020821	57.764867	chew
57.884867	58.684867	chew
58.764867	59.564867	chew
59.644867	60.444867	chew
60.524867	61.141541	chew
