0.064388	0.972258	bite
2.227824	2.827824	bite
3.006918	3.560655	bite
3.586410	3.953422	bite
4.030687	4.520036	bite
4.738955	5.382835	bite
7.400000	8.280000	bite
8.421947	9.246113	chewbite
9.323379	9.819166	chewbite
9.973698	10.815612	chewbite
10.933078	11.733078	chewbite
11.808755	12.528755	chew
12.594288	13.354288	chew
13.444209	14.204209	chew
14.249059	15.009059	chew
15.189124	15.949124	chewbite
16.080000	16.800000	chew
16.856772	17.616772	chewbite
17.687377	18.407377	chew
18.485788	19.205788	chewbite
19.245566	20.085566	chewbite
20.340162	21.091386	chew
21.157889	21.957889	chewbite
22.091515	22.883487	chewbite
23.057334	23.661436	chewbite
23.784918	24.504918	chew
24.596207	25.316207	chewbite
25.484761	26.244761	chewbite
26.334682	27.094682	chew
27.248992	28.008992	chewbite
28.053841	28.893841	chewbite
28.916640	29.636640	chew
29.779439	30.499439	chewbite
30.545656	31.305656	chew
31.369822	32.249822	chewbite
32.354958	33.005277	chewbite
33.204879	34.004879	chewbite
34.099872	34.872528	chewbite
35.039937	35.759937	chewbite
35.883419	36.588490	chewbite
36.688269	37.557507	chewbite
38.001784	38.801784	chewbite
38.960000	39.680000	chewbite
39.823963	40.494245	chew
40.628813	41.348813	chewbite
41.400000	42.026032	chew
42.103298	42.823298	chew
42.933903	43.653903	chew
43.790263	44.510263	chew
44.582235	45.303380	chew
45.560000	46.280000	chewbite
46.360000	47.240000	chew
47.320000	48.040000	chewbite
48.844719	49.662446	chew
49.919998	50.799998	chew
50.879379	51.719379	chew
51.845199	52.565199	chew
52.662926	53.462926	chew
53.577235	54.377235	chew
54.420718	55.186935	chew
55.727794	56.436061	chew
56.597031	57.260227	chew
57.343932	58.026444	chew
