0.444021	1.084021	bite
1.413466	1.933466	bite
2.242304	2.962304	bite
3.367156	3.782201	bite
3.944383	4.904383	chewbite
5.816670	6.176670	bite
6.312493	7.232493	chewbite
7.459546	8.160000	chewbite
8.436392	9.168385	chewbite
9.287431	10.047431	chewbite
10.205074	10.871105	chew
11.026512	11.745108	chewbite
11.870151	12.581347	chewbite
12.846996	13.472386	chewbite
13.705436	14.427031	chewbite
14.502506	15.222506	chewbite
15.433355	16.273355	chewbite
16.384360	17.050391	chewbite
17.228000	17.871829	chewbite
18.056838	18.774671	chewbite
18.885676	19.605676	chew
19.749350	20.469350	chew
20.617357	21.280000	chewbite
21.557200	22.321404	chewbite
22.652451	23.332451	chew
23.458326	24.110319	chew
24.213924	24.800000	bite
24.976159	25.736159	chew
25.879001	26.679001	chew
26.744841	27.504841	chew
27.662484	28.320000	chewbite
28.491322	29.171322	chew
29.246157	29.966157	chew
30.097197	30.777197	chew
30.844632	31.764632	chewbite
31.880680	32.680680	chew
32.724319	33.484319	chewbite
33.600000	34.240000	chew
34.320000	35.000000	chew
35.122030	35.842030	chew
35.973070	36.613070	chew
36.861111	37.640000	chewbite
37.845356	38.601404	chewbite
38.777800	39.488233	chewbite
39.702843	40.302843	chew
40.376274	41.216274	chewbite
41.356758	42.063552	chewbite
43.240207	43.840207	chew
44.335458	44.969843	chew
45.260501	45.891802	chew
46.067138	46.761404	chew
47.029183	47.651802	chew
48.302042	48.942042	chew
49.123480	49.763480	chew
49.884952	50.684952	chew
50.832959	51.632959	chew
51.721000	52.521000	chew
52.594241	53.341676	chew
53.400878	54.120878	chew
54.281519	54.921519	chew
55.016389	55.776389	chew
55.914828	56.634828	chew
56.774672	57.574672	chew
57.920000	58.480000	chew
59.084342	59.810529	chew
59.898380	60.690217	chew
60.838224	61.438224	chew
61.607859	62.367859	chew
62.429297	63.229297	chew
63.295138	64.095138	chew
64.227581	65.027581	chew
65.160024	66.040024	chew
