0.050921	0.730921	bite
0.928221	1.525400	bite
2.007384	2.701229	bite
2.861005	3.501005	bite
4.391701	5.227673	bite
5.434237	6.138675	bite
6.177347	7.097347	bite
7.176795	7.891826	chew
7.934198	8.680000	chewbite
8.760000	9.417226	chew
9.607901	10.480000	chewbite
10.577165	11.400000	chewbite
11.435203	12.240000	chewbite
12.272054	13.072054	chewbite
13.183057	13.943057	chewbite
13.988129	14.603621	chew
14.880000	15.680000	chewbite
15.760000	16.560000	chewbite
16.640000	17.400000	chewbite
17.560000	18.480000	chewbite
18.560000	19.280000	chew
19.300546	19.966717	chew
20.095025	20.895025	chewbite
21.055890	21.721059	chew
21.880000	22.600000	chewbite
22.680000	23.458320	chew
23.720000	24.440000	chewbite
24.520000	25.280000	chew
25.322698	26.122698	chewbite
26.201922	27.041922	chewbite
27.160000	27.920000	chewbite
28.000000	29.000000	chewbite
29.160000	29.960000	chewbite
30.031311	30.880000	chewbite
31.040000	31.880000	chewbite
31.927468	32.727468	chewbite
32.806691	33.415792	chew
33.585281	34.429407	chewbite
34.520000	35.360000	chewbite
35.407286	36.031342	chew
36.280000	37.040000	chewbite
37.218699	37.997288	chew
38.160000	39.040000	chewbite
39.157228	39.880000	chewbite
39.960000	40.840000	chewbite
41.040000	41.800000	chewbite
41.880000	42.541709	chew
42.938949	43.498949	bite
43.760000	44.560000	chewbite
44.640000	45.359462	chewbite
45.417723	46.360000	chewbite
46.455843	47.320000	chewbite
47.400000	48.200000	chewbite
48.280000	48.987583	chew
49.236520	49.829731	chew
49.903882	50.746030	chewbite
50.798995	51.638995	chewbite
51.760000	52.483291	chew
52.578629	53.480000	chewbite
53.560000	54.320000	chewbite
54.363558	55.083558	chew
55.120962	55.840962	chew
56.000000	57.000000	chewbite
57.200000	58.040000	chew
58.120000	59.000000	chewbite
59.331701	60.014953	chew
60.066590	61.026590	chew
61.081703	61.921703	chew
61.979965	62.880000	chew
62.960000	63.720000	chew
64.064200	64.877166	chew
64.946020	65.666348	chew
65.719313	66.466124	chew
66.519089	67.514836	chew
68.320000	68.987271	chew
69.280000	70.120000	chew
70.200000	71.000000	chew
71.063285	71.799727	chew
71.842099	72.636578	chew
72.742509	73.502509	chew
73.881262	74.654555	chew
74.690302	75.650302	chew
75.681305	76.561305	chew
76.603677	77.440000	chew
77.520000	78.208525	chew
78.415090	78.987115	chew
79.077156	79.939446	chew
80.000899	80.840899	chew
80.932536	81.852536	chew
81.935400	82.975400	chew
83.081331	83.828141	chew
83.875810	85.009267	chew
85.704707	86.624707	chew
86.818798	87.858798	chew
88.340782	89.304750	chew
89.412829	90.252829	chew
90.395835	91.296245	chew
91.399579	92.159579	chew
92.209947	92.969947	chew
93.054692	93.848127	chew
93.912729	94.749581	chew
