0.031319	0.610730	bite
1.573804	2.067086	bite
3.023530	3.703530	bite
3.852297	4.510006	bite
4.800000	5.440000	bite
5.520000	6.200000	chew
6.280000	6.920000	chew
7.054715	7.782893	chew
8.072598	8.720000	chew
9.040000	9.760000	chew
9.830457	10.630457	chewbite
10.758479	11.518479	chewbite
11.579737	12.699737	chewbite
12.910175	13.590175	bite
13.843214	14.483214	bite
14.618372	15.487487	chew
15.510977	16.150977	chewbite
16.912524	17.656362	chewbite
17.883428	18.563428	chewbite
18.798594	19.478594	chewbite
19.692129	20.412129	chewbite
20.545585	21.289423	chewbite
21.377344	22.137344	chew
22.330003	22.970003	bite
23.011995	23.832905	chewbite
24.256944	25.212189	chewbite
25.564205	26.566757	chewbite
27.200000	28.000000	chew
28.243060	29.043060	chew
29.160000	29.960000	chew
30.040000	30.879298	chew
31.320000	32.240000	chew
32.320000	33.080000	chew
33.228096	33.948096	chew
34.000000	34.800000	chew
34.949358	35.749358	chew
