2.607423	3.420752	bite
3.844579	4.572778	bite
4.643249	5.360000	chewbite
5.528051	6.288051	chew
6.412852	7.132852	chew
7.250673	7.890673	chewbite
8.018022	8.778022	chew
8.996785	9.556785	bite
9.779795	10.459795	chew
10.680000	11.240000	chewbite
11.520000	12.160000	chewbite
12.434199	13.074199	chewbite
13.303340	13.783340	chewbite
14.015879	14.615879	chewbite
14.877190	15.517190	chewbite
15.722841	16.321142	chewbite
16.521511	17.121511	chewbite
17.328011	18.000000	chewbite
18.118851	18.798851	chew
18.878371	19.518371	chewbite
19.849304	20.409304	chewbite
20.561843	21.161843	chewbite
21.501455	22.141455	chewbite
22.292295	23.012295	chew
23.646902	24.351320	chewbite
24.400000	25.040000	chew
25.088859	25.768859	chew
25.809228	26.489228	chew
26.591020	27.191020	chewbite
27.480000	28.080000	chewbite
28.280000	28.920000	chewbite
29.160000	29.800000	chewbite
29.880000	30.513900	chew
30.686162	31.366162	chew
31.520000	32.160000	chewbite
32.299163	32.939163	chewbite
33.280000	33.920000	chewbite
34.569892	35.400000	chewbite
35.480000	36.160000	chewbite
36.237703	36.997703	chew
37.099014	37.623490	chewbite
38.257869	38.880000	chewbite
39.134840	39.854840	chewbite
40.040000	40.560000	chewbite
40.840000	41.480000	chewbite
41.680000	42.360000	chewbite
42.477812	43.237812	chew
43.353934	44.153934	chew
44.271386	44.911386	chewbite
44.975614	45.735614	chew
45.880000	46.480000	chewbite
46.659566	47.332955	chew
47.450406	48.170406	chew
48.320000	48.960000	chew
49.040000	49.736795	chew
49.815096	50.655096	chew
50.880000	51.400000	chewbite
52.978457	53.538457	bite
53.760000	54.400000	bite
54.640000	55.440000	chewbite
55.828613	56.588613	chewbite
56.642944	57.120580	chewbite
57.809628	58.716985	chew
58.952823	59.635544	chew
59.697052	60.417052	chew
60.640000	61.254872	chew
61.521096	62.361096	chew
62.507688	63.214897	chew
63.503490	64.065878	chew
64.222480	64.982480	chew
65.123311	65.843311	chew
65.898122	66.658122	chew
66.720651	67.440651	chew
67.640000	68.280000	chew
