0.034677	0.725239	bite
1.627930	2.387930	bite
2.457882	3.417882	bite
3.842224	4.636901	bite
4.783491	5.562738	bite
5.639891	6.365130	chew
6.442283	7.282283	chewbite
7.437558	8.178227	chew
8.266953	9.169089	chewbite
9.289232	10.089232	chewbite
10.191923	11.031923	chewbite
11.079183	11.839183	chew
11.927867	12.767867	chewbite
12.845989	13.685989	chew
13.733250	14.533250	chew
14.643656	15.443656	chewbite
15.561778	16.441778	chew
16.518476	17.421167	chewbite
17.521466	18.400000	chewbite
18.455019	19.288272	chew
19.396286	20.320000	chewbite
20.414707	21.379121	chew
21.417697	22.289527	chewbite
22.366680	23.166680	chew
23.230795	24.150795	chew
24.202924	25.202924	chewbite
25.329359	26.249359	chewbite
26.432648	27.375703	chew
27.535937	28.455937	chewbite
28.492636	29.412636	chewbite
29.503341	30.383341	chewbite
30.475470	31.275470	chew
31.313137	32.273137	chewbite
32.365721	33.285721	chewbite
33.368711	34.168711	chew
34.232825	35.112825	chewbite
35.189524	36.146222	chew
36.470265	37.423146	chewbite
37.480000	38.221640	chew
38.291078	39.091078	chew
39.868816	40.628816	chew
40.698254	41.840120	chewbite
41.918959	42.835395	chew
42.866256	43.760000	chewbite
43.880000	44.825944	chewbite
44.864521	45.760000	chewbite
45.805789	46.605789	chewbite
46.747056	47.568789	chew
47.665178	48.475285	chew
48.598730	49.718730	chewbite
49.833180	50.673180	chew
52.919303	53.959303	chew
54.068884	54.948884	chew
55.048729	55.804829	chew
55.912843	56.784673	chew
56.938979	57.818979	chew
57.911108	58.810562	chew
58.883237	59.883237	chew
59.986526	60.935509	chew
61.020378	61.761047	chew
61.815054	62.663738	chew
62.756322	63.596322	chew
63.697590	64.417590	chew
64.962900	65.762900	chew
65.834730	66.721423	chew
66.760567	67.640567	chew
67.663259	68.434789	chew
68.519658	69.239658	chew
