0.094292	0.808215	bite
1.555814	2.195814	bite
3.428179	4.037953	bite
4.249865	5.089865	chewbite
5.206253	6.006253	chew
6.122230	6.984326	chewbite
7.092088	7.932088	chewbite
8.082152	8.922152	chew
9.018334	10.018334	chewbite
10.089219	10.849219	chewbite
10.971521	11.731521	chew
11.860558	12.620558	chew
12.830416	13.645366	chewbite
13.766598	14.606598	chewbite
14.682576	15.602576	chewbite
15.726520	16.514530	chew
16.760000	17.545004	bite
17.821145	18.327557	bite
18.555273	19.355273	chew
19.444310	20.252525	chewbite
20.353552	21.193552	chew
21.262794	21.976718	chewbite
23.391094	24.311094	chewbite
24.468714	25.348714	chewbite
25.580010	26.469047	chewbite
26.637425	27.437425	chew
27.514061	28.274061	chew
28.369833	29.169833	chew
29.280718	30.240718	chewbite
30.530328	31.354497	chew
31.621419	32.661419	chew
32.746185	33.547665	chew
33.648692	34.448692	chew
34.578139	35.378139	chew
35.494116	36.414116	chewbite
36.484180	37.404180	chewbite
37.561800	38.241800	chew
38.329605	39.049605	chew
39.211906	40.011906	chew
40.161559	41.091007	chewbite
41.280000	42.040000	chewbite
42.120000	42.960000	chewbite
43.246247	44.206247	chew
44.344073	45.224073	chew
45.347607	46.267607	chew
46.337670	47.097670	chew
47.240177	48.080177	chew
48.122479	48.962479	chew
49.099072	49.988109	chew
50.055460	50.802811	chew
51.166756	51.883470	chew
52.049057	52.889057	chew
53.241175	54.170622	chew
54.830665	55.809610	chew
56.016047	56.864673	chew
57.255310	58.110671	chew
58.494573	59.269113	chew
