0.065605	0.991327	bite
2.289404	3.289404	bite
3.987839	4.907839	bite
5.277691	6.157691	chew
6.235223	6.989984	chew
7.102635	7.902635	chew
8.060167	8.747337	chew
8.843090	9.560000	chewbite
9.640000	10.600000	chewbite
10.611708	11.331708	chew
11.439692	12.279692	chew
12.363428	13.203428	chewbite
13.360000	14.030661	chew
14.177107	14.897107	chew
15.213494	15.933494	bite
16.240000	17.040000	chewbite
17.083498	17.804463	chew
17.855156	18.649345	chew
19.702630	20.622630	chew
21.229049	22.120000	chewbite
22.200000	22.960000	chew
23.008932	23.566553	chew
23.656674	24.416674	chew
24.923996	25.723996	chewbite
25.830835	26.550835	chew
26.653186	27.289663	chew
27.560000	28.360000	chewbite
28.440000	29.097709	chew
29.244155	30.089036	chewbite
30.488947	31.035303	chew
31.705575	32.550457	chew
32.719433	33.468561	chew
33.823411	34.743411	chew
34.921757	35.879289	chew
35.969409	36.849409	chew
37.040000	37.960000	chew
38.002757	38.922757	chew
38.988452	39.868452	chew
40.340261	41.140261	chew
41.342854	42.125777	chew
42.255326	43.095326	chew
43.150900	43.990900	chew
44.080269	45.000269	chew
45.094126	45.894126	chew
46.096719	47.076781	chew
47.290818	48.010818	chew
48.158229	49.118229	chew
49.217147	50.101456	chew
