0.001246	0.496735	bite
1.232161	1.993392	bite
2.773976	3.335222	bite
3.354575	3.720000	bite
3.760995	4.373552	bite
4.657699	5.457699	bite
5.489891	6.329891	bite
6.438204	7.238204	bite
7.347810	8.027810	bite
8.180003	8.900003	bite
9.670208	10.230208	bite
10.560461	11.321692	bite
11.366849	12.057118	chew
12.147433	12.857055	chewbite
13.973096	14.953664	chew
15.469753	16.450321	chew
16.547088	17.358712	chew
17.547009	18.267009	chew
18.488871	19.288808	chew
19.488792	20.340338	chew
20.488714	21.488714	chew
21.578951	22.418951	chew
22.533714	23.573714	chew
23.604598	24.564598	chew
24.623873	25.636697	chew
26.049567	26.950978	chew
27.075293	27.955293	chew
28.010704	28.770704	chew
